100000,577.360
1,559
2,632
3,494
4,778
5,597
6,569
7,965
8,443
9,842
10,645
11,701
12,803
13,563
14,851
15,804
16,528
17,602
18,584
19,537
20,777
21,178
22,783
23,891
24,221
25,558
26,908
27,799
28,649
29,692
30,509
31,362
32,747
33,599
34,636
35,286
36,631
37,881
38,528
39,719
40,387
41,658
42,632
43,695
44,714
45,534
46,918
47,756
48,701
49,331
50,681
51,321
52,604
53,885
54,807
55,551
56,860
57,852
58,299
59,663
60,449
61,431
62,323
63,752
64,660
65,547
66,674
67,688
68,582
69,707
70,652
71,905
72,910
73,439
74,479
75,273
76,675
77,517
78,930
79,648
80,465
81,753
82,404
83,765
84,473
85,806
86,575
87,382
88,301
89,571
90,549
91,279
92,704
93,349
94,613
95,454
96,606
97,562
98,538
99,624
100,428
101,676
102,799
103,577
104,321
105,998
106,346
107,537
108,662
109,276
110,537
111,681
112,286
113,537
114,288
115,406
116,221
117,755
118,646
119,226
120,489
121,803
122,358
123,710
124,602
125,935
126,376
127,518
128,475
129,525
130,373
131,609
132,261
133,838
134,232
135,753
136,865
137,746
138,665
139,204
140,317
141,162
142,629
143,563
144,361
145,755
146,538
147,492
148,805
149,320
150,303
151,492
152,500
153,511
154,613
155,395
156,751
157,496
158,546
159,782
160,248
161,595
162,666
163,440
164,236
165,543
166,762
167,706
168,657
169,555
170,547
171,859
172,574
173,135
174,249
175,654
176,622
177,504
178,603
179,353
180,611
181,477
182,605
183,764
184,643
185,516
186,493
187,562
188,401
189,520
190,258
191,847
192,392
193,796
194,786
195,545
196,315
197,667
198,713
199,565
200,706
201,573
202,660
203,715
204,537
205,791
206,519
207,309
208,706
209,599
210,568
211,683
212,729
213,517
214,611
215,428
216,508
217,531
218,386
219,772
220,655
221,318
222,353
223,690
224,554
225,550
226,327
227,720
228,810
229,513
230,659
231,900
232,428
233,314
234,774
235,286
236,465
237,286
238,430
239,505
240,453
241,738
242,397
243,744
244,783
245,404
246,621
247,494
248,602
249,548
250,506
251,287
252,666
253,442
254,789
255,564
256,650
257,445
258,317
259,707
260,653
261,861
262,869
263,540
264,845
265,964
266,827
267,463
268,612
269,469
270,386
271,421
272,745
273,670
274,502
275,932
276,478
277,858
278,727
279,569
280,607
281,472
282,475
283,648
284,432
285,503
286,979
287,802
288,962
289,518
290,515
291,792
292,546
293,345
294,550
295,578
296,851
297,625
298,171
299,669
300,809
301,706
302,352
303,775
304,760
305,646
306,873
307,774
308,310
309,463
310,369
311,488
312,672
313,509
314,551
315,587
316,930
317,306
318,671
319,449
320,614
321,833
322,897
323,742
324,775
325,652
326,634
327,998
328,689
329,756
330,792
331,488
332,628
333,280
334,481
335,329
336,297
337,924
338,655
339,737
340,807
341,674
342,571
343,342
344,905
345,528
346,313
347,520
348,523
349,704
350,179
351,547
352,313
353,630
354,491
355,417
356,759
357,630
358,267
359,563
360,739
361,602
362,233
363,547
364,446
365,791
366,517
367,453
368,275
369,489
370,617
371,189
372,805
373,926
374,411
375,542
376,834
377,573
378,470
379,288
380,541
381,572
382,391
383,731
384,888
385,576
386,298
387,604
388,334
389,629
390,805
391,687
392,403
393,326
394,171
395,854
396,552
397,559
398,396
399,671
400,252
401,587
402,449
403,387
404,976
405,885
406,784
407,722
408,200
409,598
410,546
411,874
412,626
413,659
414,524
415,537
416,740
417,536
418,757
419,692
420,707
421,230
422,490
423,872
424,959
425,838
426,574
427,655
428,612
429,610
430,666
431,789
432,466
433,804
434,302
435,899
436,655
437,569
438,422
439,486
440,886
441,300
442,582
443,472
444,749
